timestamp_us,sensor_1,sensor_2
1212695874,0,0
1212696075,0,0
1212696274,0,0
1212696474,0,0
1212696674,0,0
1212696874,0,0
1212697074,0,0
1212697274,0,0
1212697474,0,0
1212697674,0,0
1212697874,0,0
1212698074,0,0
1212698274,0,0
1212698474,0,0
1212698674,0,0
1212698874,0,0
1212699074,0,0
1212699274,0,0
1212699474,0,0
1212699674,0,0
1212699874,0,0
1212700074,0,0
1212700274,0,0
1212700474,0,0
1212700674,0,0
1212700874,0,0
1212701074,0,0
1212701274,0,0
1212701474,0,0
1212701674,0,0
1212701874,0,0
1212702074,0,0
1212702274,0,0
1212702474,0,0
1212702674,0,0
1212702874,0,0
1212703074,0,0
1212703274,0,0
1212703477,0,0
1212703674,0,0
1212703874,0,0
1212704074,0,0
1212704274,0,0
1212704474,0,0
1212704674,0,0
1212704874,1,0
1212705074,1,0
1212705274,1,0
1212705478,1,0
1212705674,1,0
1212705874,1,0
1212706074,0,0
1212706274,0,0
1212706474,0,0
1212706674,0,0
1212706874,0,0
1212707074,0,0
1212707274,0,0
1212707474,0,0
1212707674,0,0
1212707874,0,0
1212708074,1,0
1212708274,1,0
1212708474,1,0
1212708674,1,0
1212708874,1,0
1212709074,1,0
1212709274,0,0
1212709474,0,0
1212709674,0,0
1212709874,0,0
1212710074,0,0
1212710274,0,0
1212710474,0,0
1212710674,0,0
1212710874,0,0
1212711074,0,0
1212711274,0,0
1212711474,0,0
1212711674,0,0
1212711874,0,0
1212712074,0,0
1212712274,0,0
1212712474,0,0
1212712674,0,0
1212712874,0,0
1212713074,0,0
1212713274,0,0
1212713474,0,0
1212713674,0,0
1212713874,0,0
1212714074,0,0
1212714274,0,0
1212714474,0,0
1212714674,0,0
1212714874,0,0
1212715074,0,0
1212715274,0,0
1212715474,0,0
1212715674,0,0
1212715874,0,0
1212716074,0,0
1212716274,0,0
1212716474,0,0
1212716674,0,0
1212716874,0,0
1212717074,0,0
1212717274,0,0
1212717474,0,0
1212717674,0,0
1212717874,0,0
1212718074,0,0
1212718274,0,1
1212718474,0,1
1212718674,0,1
1212718874,0,1
1212719074,0,1
1212719274,0,1
1212719474,0,1
1212719674,0,1
1212719874,0,1
1212720074,0,1
1212720274,0,1
1212720474,0,1
1212720674,0,1
1212720874,0,1
1212721074,0,1
1212721274,0,1
1212721474,0,1
1212721674,0,1
1212721874,1,1
1212722074,1,1
1212722274,1,1
1212722474,1,1
1212722674,1,1
1212722874,1,1
1212723074,0,1
1212723274,0,1
1212723474,0,1
1212723674,0,1
